시청률,월,일,시,분
0.0,1,16,13,20
0.00125,1,16,13,40
0.0004,1,16,14,0
0.0062,1,16,14,20
0.0013,1,16,14,40
0.0006,1,16,15,0
0.0051,1,16,15,20
0.00255,1,16,15,40
0.0034,1,16,16,0
0.0,1,16,16,20
0.0,1,16,16,40
0.0027,1,16,17,0
0.0,1,16,17,20
0.0,1,16,17,40
0.0021,1,16,18,0
0.0104,1,16,18,20
0.0046,1,16,18,40
0.0156,1,16,19,0
0.0026,1,16,19,20
0.00175,1,16,19,40
0.0,1,16,20,0
0.0007,1,16,20,20
0.0,1,16,20,40
0.0,1,16,21,0
0.0003,1,16,21,20
0.00155,1,16,21,40
0.00375,1,16,22,0
0.01775,1,16,22,20
0.0,1,16,22,40
0.0,1,16,23,0
0.0012,1,16,23,20
0.00165,1,16,23,40
0.0033,1,16,0,0
0.00135,1,16,0,20
0.0084,1,16,0,40
0.0007,1,16,1,0
0.0018,1,16,1,20
0.00325,1,16,1,40
0.0,1,16,2,0
0.0,1,17,2,20
0.0,1,17,2,40
0.0,1,17,3,0
0.0,1,17,3,20
0.00195,1,17,3,40
0.0195,1,17,4,0
0.0,1,17,4,20
0.0,1,17,4,40
0.0,1,17,5,0
0.0,1,17,5,20
0.0,1,17,5,40
0.0,1,17,6,0
0.0049,1,17,6,20
0.0,1,17,6,40
0.00025,1,17,7,0
0.0,1,17,7,20
0.0,1,17,7,40
0.0014,1,17,8,0
0.0,1,17,8,20
0.0,1,17,8,40
0.0,1,17,9,0
0.0045,1,17,9,20
0.0042,1,17,9,40
0.0,1,17,10,0
0.0,1,17,10,20
0.0,1,17,10,40
0.00305,1,17,11,0
0.0082,1,17,11,20
0.00085,1,17,11,40
0.0,1,17,12,0
0.0,1,17,12,20
0.0,1,17,12,40
0.00405,1,17,13,0
0.0117,1,17,13,20
0.00605,1,17,13,40
0.0038,1,17,14,0
0.013999999999999999,1,17,14,20
0.0153,1,17,14,40
0.01585,1,17,15,0
0.019,1,17,15,20
0.01985,1,17,15,40
0.013999999999999999,1,17,16,0
0.0288,1,17,16,20
0.0242,1,17,16,40
0.01965,1,17,17,0
0.00315,1,17,17,20
0.0013,1,17,17,40
0.0005,1,17,18,0
0.002,1,17,18,20
0.00235,1,17,18,40
0.00065,1,17,19,0
0.0,1,17,19,20
0.0,1,17,19,40
0.0,1,17,20,0
0.0,1,17,20,20
0.0,1,17,20,40
0.0,1,17,21,0
0.0,1,17,21,20
0.0,1,17,21,40
0.00205,1,17,22,0
0.0018,1,17,22,20
0.00025,1,17,22,40
0.0006,1,17,23,0
0.0,1,17,23,20
0.0,1,17,23,40
0.0,1,17,0,0
0.0,1,17,0,20
0.0,1,17,0,40
0.0,1,17,1,0
0.0006,1,17,1,20
0.0,1,17,1,40
0.0021,1,17,2,0
0.0,1,18,2,20
0.0,1,18,2,40
0.0,1,18,3,0
0.0,1,18,3,20
0.0,1,18,3,40
0.0,1,18,4,0
0.0,1,18,4,20
0.0,1,18,4,40
0.0,1,18,5,0
0.0,1,18,5,20
0.0,1,18,5,40
0.0,1,18,6,0
0.0,1,18,6,20
0.0,1,18,6,40
0.0006,1,18,7,0
0.0,1,18,7,20
0.0,1,18,7,40
0.0,1,18,8,0
0.0003,1,18,8,20
0.0,1,18,8,40
0.0,1,18,9,0
0.0,1,18,9,20
0.0,1,18,9,40
0.0,1,18,10,0
0.0008,1,18,10,20
0.0,1,18,10,40
0.00205,1,18,11,0
0.00325,1,18,11,20
0.0013,1,18,11,40
0.0,1,18,12,0
0.0012,1,18,12,20
0.0005,1,18,12,40
0.0,1,18,13,0
0.0,1,18,13,20
0.0021,1,18,13,40
0.00375,1,18,14,0
0.0,1,18,14,20
0.0015,1,18,14,40
0.00585,1,18,15,0
0.0014,1,18,15,20
0.00195,1,18,15,40
0.0,1,18,16,0
0.00255,1,18,16,20
0.0,1,18,16,40
0.00055,1,18,17,0
0.0007,1,18,17,20
0.0003,1,18,17,40
0.0,1,18,18,0
0.001,1,18,18,20
0.00325,1,18,18,40
0.00225,1,18,19,0
0.0004,1,18,19,20
0.0,1,18,19,40
0.0,1,18,20,0
0.0,1,18,20,20
0.0007,1,18,20,40
0.0,1,18,21,0
0.0023,1,18,21,20
0.0021,1,18,21,40
0.0092,1,18,22,0
0.0366,1,18,22,20
0.024,1,18,22,40
0.01165,1,18,23,0
0.0,1,18,23,20
0.0002,1,18,23,40
0.00115,1,18,0,0
0.00515,1,18,0,20
0.0018,1,18,0,40
0.0015,1,18,1,0
0.00215,1,18,1,20
0.0067,1,18,1,40
0.0,1,18,2,0
0.0,1,19,2,20
0.0,1,19,2,40
0.0013,1,19,3,0
0.0,1,19,3,20
0.0004,1,19,3,40
0.0,1,19,4,0
0.0,1,19,4,20
0.0,1,19,4,40
0.0,1,19,5,0
0.0,1,19,5,20
0.0,1,19,5,40
0.0,1,19,6,0
0.0,1,19,6,20
0.0,1,19,6,40
0.0,1,19,7,0
0.0,1,19,7,20
0.0076,1,19,7,40
0.01365,1,19,8,0
0.00385,1,19,8,20
0.01515,1,19,8,40
0.0037,1,19,9,0
0.0,1,19,9,20
0.0,1,19,9,40
0.0019,1,19,10,0
0.0054,1,19,10,20
0.00185,1,19,10,40
0.005,1,19,11,0
0.0,1,19,11,20
0.0047,1,19,11,40
0.00185,1,19,12,0
0.0006,1,19,12,20
0.00075,1,19,12,40
0.00225,1,19,13,0
0.0,1,19,13,20
0.0,1,19,13,40
0.00565,1,19,14,0
0.0005,1,19,14,20
0.0,1,19,14,40
0.0021,1,19,15,0
0.00175,1,19,15,20
0.0006,1,19,15,40
0.0,1,19,16,0
0.01615,1,19,16,20
0.0403,1,19,16,40
0.01485,1,19,17,0
0.00195,1,19,17,20
0.0015,1,19,17,40
0.0,1,19,18,0
0.00285,1,19,18,20
0.00335,1,19,18,40
0.0,1,19,19,0
0.0,1,19,19,20
0.00225,1,19,19,40
0.0099,1,19,20,0
0.0,1,19,20,20
0.0007,1,19,20,40
0.0066,1,19,21,0
0.002,1,19,21,20
0.0007,1,19,21,40
0.00065,1,19,22,0
0.0,1,19,22,20
0.0,1,19,22,40
0.00255,1,19,23,0
0.0,1,19,23,20
0.0,1,19,23,40
0.0,1,19,0,0
0.00265,1,19,0,20
0.0,1,19,0,40
0.0008,1,19,1,0
0.00345,1,19,1,20
0.0,1,19,1,40
0.0,1,19,2,0
0.0,1,20,2,20
0.0,1,20,2,40
0.0,1,20,3,0
0.0,1,20,3,20
0.0,1,20,3,40
0.0,1,20,4,0
0.001,1,20,4,20
0.0049,1,20,4,40
0.00105,1,20,5,0
0.0,1,20,5,20
0.0,1,20,5,40
0.0,1,20,6,0
0.0,1,20,6,20
0.00045,1,20,6,40
0.0009,1,20,7,0
0.00095,1,20,7,20
0.0,1,20,7,40
0.0,1,20,8,0
0.0005,1,20,8,20
0.004,1,20,8,40
0.0,1,20,9,0
0.0,1,20,9,20
0.0,1,20,9,40
0.00195,1,20,10,0
0.00445,1,20,10,20
0.00125,1,20,10,40
0.0003,1,20,11,0
0.0005,1,20,11,20
0.0,1,20,11,40
0.0036,1,20,12,0
0.0,1,20,12,20
0.00455,1,20,12,40
0.0013,1,20,13,0
0.0007,1,20,13,20
0.00065,1,20,13,40
0.0,1,20,14,0
0.0,1,20,14,20
0.0003,1,20,14,40
0.00095,1,20,15,0
0.0052,1,20,15,20
0.0,1,20,15,40
0.0012,1,20,16,0
0.00155,1,20,16,20
0.0018,1,20,16,40
0.0086,1,20,17,0
0.0102,1,20,17,20
0.0003,1,20,17,40
0.0,1,20,18,0
0.0014,1,20,18,20
0.0,1,20,18,40
0.00025,1,20,19,0
0.0005,1,20,19,20
0.0,1,20,19,40
0.0014,1,20,20,0
0.0,1,20,20,20
0.0,1,20,20,40
0.0,1,20,21,0
0.0,1,20,21,20
0.003,1,20,21,40
0.0,1,20,22,0
0.0,1,20,22,20
0.0038,1,20,22,40
0.0034,1,20,23,0
0.0019,1,20,23,20
0.0,1,20,23,40
0.0,1,20,0,0
0.0,1,20,0,20
0.0,1,20,0,40
0.0,1,20,1,0
0.0,1,20,1,20
0.0,1,20,1,40
0.0019,1,20,2,0
0.0,1,21,2,20
0.00075,1,21,2,40
0.0,1,21,3,0
0.0,1,21,3,20
0.00075,1,21,3,40
0.0,1,21,4,0
0.0,1,21,4,20
0.0,1,21,4,40
0.0,1,21,5,0
0.0,1,21,5,20
0.0,1,21,5,40
0.0,1,21,6,0
0.0,1,21,6,20
0.0,1,21,6,40
0.0,1,21,7,0
0.0,1,21,7,20
0.0,1,21,7,40
0.00325,1,21,8,0
0.0,1,21,8,20
0.0,1,21,8,40
0.0,1,21,9,0
0.0031,1,21,9,20
0.0023,1,21,9,40
0.0,1,21,10,0
0.00195,1,21,10,20
0.0,1,21,10,40
0.0018,1,21,11,0
0.0003,1,21,11,20
0.0035,1,21,11,40
0.0,1,21,12,0
0.0,1,21,12,20
0.0005,1,21,12,40
0.0008,1,21,13,0
0.0,1,21,13,20
0.0,1,21,13,40
0.001,1,21,14,0
0.003,1,21,14,20
0.02785,1,21,14,40
0.0147,1,21,15,0
0.013999999999999999,1,21,15,20
0.01635,1,21,15,40
0.013000000000000001,1,21,16,0
0.01675,1,21,16,20
0.00475,1,21,16,40
0.00185,1,21,17,0
0.00195,1,21,17,20
0.0009,1,21,17,40
0.0,1,21,18,0
0.0043,1,21,18,20
0.05055,1,21,18,40
0.0329,1,21,19,0
0.0027,1,21,19,20
0.0,1,21,19,40
0.0046,1,21,20,0
0.0104,1,21,20,20
0.001,1,21,20,40
0.0,1,21,21,0
0.0,1,21,21,20
0.0,1,21,21,40
0.0,1,21,22,0
0.00045,1,21,22,20
0.0007,1,21,22,40
0.0058,1,21,23,0
0.002,1,21,23,20
0.0,1,21,23,40
0.0,1,21,0,0
0.0014,1,21,0,20
0.0,1,21,0,40
0.0,1,21,1,0
0.0,1,21,1,20
0.0,1,21,1,40
0.0,1,21,2,0
0.0,1,22,2,20
0.0,1,22,2,40
0.0,1,22,3,0
0.0,1,22,3,20
0.0,1,22,3,40
0.0,1,22,4,0
0.0,1,22,4,20
0.0,1,22,4,40
0.0,1,22,5,0
0.0,1,22,5,20
0.0,1,22,5,40
0.00065,1,22,6,0
0.00125,1,22,6,20
0.00125,1,22,6,40
0.0015,1,22,7,0
0.0,1,22,7,20
0.0,1,22,7,40
0.00045,1,22,8,0
0.0,1,22,8,20
0.0,1,22,8,40
0.0039,1,22,9,0
0.0,1,22,9,20
0.00035,1,22,9,40
0.0,1,22,10,0
0.0004,1,22,10,20
0.0,1,22,10,40
0.00675,1,22,11,0
0.001,1,22,11,20
0.0,1,22,11,40
0.0,1,22,12,0
0.0,1,22,12,20
0.0,1,22,12,40
0.0,1,22,13,0
0.0,1,22,13,20
0.0,1,22,13,40
0.0,1,22,14,0
0.00055,1,22,14,20
0.0,1,22,14,40
0.0009,1,22,15,0
0.00125,1,22,15,20
0.00035,1,22,15,40
0.0,1,22,16,0
0.00165,1,22,16,20
0.0071,1,22,16,40
0.0242,1,22,17,0
0.0287,1,22,17,20
0.0287,1,22,17,40
0.0098,1,22,18,0
0.00105,1,22,18,20
0.0116,1,22,18,40
0.006999999999999999,1,22,19,0
0.0002,1,22,19,20
0.0,1,22,19,40
0.0005,1,22,20,0
0.0002,1,22,20,20
0.009000000000000001,1,22,20,40
0.0,1,22,21,0
0.00465,1,22,21,20
0.0007,1,22,21,40
0.0,1,22,22,0
0.00135,1,22,22,20
0.0109,1,22,22,40
0.0054,1,22,23,0
0.0006,1,22,23,20
0.0,1,22,23,40
0.00115,1,22,0,0
0.0,1,22,0,20
0.00095,1,22,0,40
0.00195,1,22,1,0
0.0,1,22,1,20
0.00075,1,22,1,40
0.0,1,22,2,0
0.0,1,23,2,20
0.0,1,23,2,40
0.0,1,23,3,0
0.0,1,23,3,20
0.0,1,23,3,40
0.0,1,23,4,0
0.0,1,23,4,20
0.0,1,23,4,40
0.00165,1,23,5,0
0.0,1,23,5,20
0.0,1,23,5,40
0.0296,1,23,6,0
0.0,1,23,6,20
0.0,1,23,6,40
0.00185,1,23,7,0
0.0,1,23,7,20
0.00035,1,23,7,40
0.0,1,23,8,0
0.0,1,23,8,20
0.0,1,23,8,40
0.0,1,23,9,0
0.0002,1,23,9,20
0.0,1,23,9,40
0.00125,1,23,10,0
0.0,1,23,10,20
0.00035,1,23,10,40
0.00075,1,23,11,0
0.0,1,23,11,20
0.00025,1,23,11,40
0.0,1,23,12,0
0.0,1,23,12,20
0.0,1,23,12,40
0.0,1,23,13,0
0.00025,1,23,13,20
0.00235,1,23,13,40
0.0,1,23,14,0
0.0,1,23,14,20
0.0,1,23,14,40
0.0,1,23,15,0
0.0,1,23,15,20
0.0,1,23,15,40
0.0,1,23,16,0
0.0028,1,23,16,20
0.0015,1,23,16,40
0.00125,1,23,17,0
0.00975,1,23,17,20
0.00995,1,23,17,40
0.00755,1,23,18,0
0.0,1,23,18,20
0.0005,1,23,18,40
0.0,1,23,19,0
0.01075,1,23,19,20
0.0077,1,23,19,40
0.00525,1,23,20,0
0.00025,1,23,20,20
0.0028,1,23,20,40
0.00395,1,23,21,0
0.0014,1,23,21,20
0.0,1,23,21,40
0.0032,1,23,22,0
0.0,1,23,22,20
0.0047,1,23,22,40
0.00065,1,23,23,0
0.0,1,23,23,20
0.00105,1,23,23,40
0.0066,1,23,0,0
0.016,1,23,0,20
0.0143,1,23,0,40
0.0066,1,23,1,0
0.00165,1,23,1,20
0.0,1,23,1,40
0.0,1,23,2,0
0.0,1,24,2,20
0.0,1,24,2,40
0.0,1,24,3,0
0.0,1,24,3,20
0.0009,1,24,3,40
0.0,1,24,4,0
0.0,1,24,4,20
0.0,1,24,4,40
0.0,1,24,5,0
0.0,1,24,5,20
0.00245,1,24,5,40
0.0,1,24,6,0
0.0012,1,24,6,20
0.0,1,24,6,40
0.0058,1,24,7,0
0.0019,1,24,7,20
0.01285,1,24,7,40
0.0,1,24,8,0
0.0029,1,24,8,20
0.0,1,24,8,40
0.0,1,24,9,0
0.0,1,24,9,20
0.0,1,24,9,40
0.0,1,24,10,0
0.0077,1,24,10,20
0.0022,1,24,10,40
0.0016,1,24,11,0
0.0,1,24,11,20
0.0,1,24,11,40
0.0042,1,24,12,0
0.0218,1,24,12,20
0.0078,1,24,12,40
0.0,1,24,13,0
0.0,1,24,13,20
0.0005,1,24,13,40
0.0,1,24,14,0
0.00075,1,24,14,20
0.00075,1,24,14,40
0.00065,1,24,15,0
0.0,1,24,15,20
0.00125,1,24,15,40
0.00335,1,24,16,0
0.001,1,24,16,20
0.00305,1,24,16,40
0.00115,1,24,17,0
0.00015,1,24,17,20
0.0,1,24,17,40
0.0,1,24,18,0
0.00075,1,24,18,20
0.0,1,24,18,40
0.0,1,24,19,0
0.0,1,24,19,20
0.0,1,24,19,40
0.0016,1,24,20,0
0.01085,1,24,20,20
0.0,1,24,20,40
0.0012,1,24,21,0
0.0019,1,24,21,20
0.0,1,24,21,40
0.0005,1,24,22,0
0.0054,1,24,22,20
0.00095,1,24,22,40
0.0,1,24,23,0
0.0,1,24,23,20
0.0006,1,24,23,40
0.0024,1,24,0,0
0.0,1,24,0,20
0.0,1,24,0,40
0.0,1,24,1,0
0.0,1,24,1,20
0.0,1,24,1,40
0.0005,1,24,2,0
0.0,1,25,2,20
0.0,1,25,2,40
0.0,1,25,3,0
0.0,1,25,3,20
0.0,1,25,3,40
0.0,1,25,4,0
0.0,1,25,4,20
0.0,1,25,4,40
0.0,1,25,5,0
0.0,1,25,5,20
0.00565,1,25,5,40
0.0008,1,25,6,0
0.0,1,25,6,20
0.003,1,25,6,40
0.0,1,25,7,0
0.0,1,25,7,20
0.0,1,25,7,40
0.0002,1,25,8,0
0.0012,1,25,8,20
0.00055,1,25,8,40
0.0,1,25,9,0
0.00105,1,25,9,20
0.0,1,25,9,40
0.0043,1,25,10,0
0.0039,1,25,10,20
0.00705,1,25,10,40
0.0,1,25,11,0
0.0019,1,25,11,20
0.00055,1,25,11,40
0.0024,1,25,12,0
0.003,1,25,12,20
0.0,1,25,12,40
0.0,1,25,13,0
0.0,1,25,13,20
0.0,1,25,13,40
0.0,1,25,14,0
0.01995,1,25,14,20
0.021,1,25,14,40
0.01815,1,25,15,0
0.001,1,25,15,20
0.0023,1,25,15,40
0.00275,1,25,16,0
0.01585,1,25,16,20
0.0202,1,25,16,40
0.0044,1,25,17,0
0.0024,1,25,17,20
0.0028,1,25,17,40
0.003,1,25,18,0
0.00105,1,25,18,20
0.0078,1,25,18,40
0.00245,1,25,19,0
0.0,1,25,19,20
0.0012,1,25,19,40
0.0,1,25,20,0
0.0084,1,25,20,20
0.00615,1,25,20,40
0.0011,1,25,21,0
0.00045,1,25,21,20
0.0102,1,25,21,40
0.0036,1,25,22,0
0.0006,1,25,22,20
0.0009,1,25,22,40
0.0032,1,25,23,0
0.00025,1,25,23,20
0.001,1,25,23,40
0.0,1,25,0,0
0.00115,1,25,0,20
0.00735,1,25,0,40
0.004,1,25,1,0
0.00775,1,25,1,20
0.00595,1,25,1,40
0.0049,1,25,2,0
0.02655,1,26,2,20
0.04,1,26,2,40
0.013999999999999999,1,26,3,0
0.0,1,26,3,20
0.0,1,26,3,40
0.0,1,26,4,0
0.0,1,26,4,20
0.0,1,26,4,40
0.0,1,26,5,0
0.0,1,26,5,20
0.0012,1,26,5,40
0.0,1,26,6,0
0.0,1,26,6,20
0.0024,1,26,6,40
0.0,1,26,7,0
0.0,1,26,7,20
0.0,1,26,7,40
0.0,1,26,8,0
0.0003,1,26,8,20
0.0,1,26,8,40
0.0012,1,26,9,0
0.0007,1,26,9,20
0.0,1,26,9,40
0.00015,1,26,10,0
0.00125,1,26,10,20
0.0,1,26,10,40
0.0012,1,26,11,0
0.0,1,26,11,20
0.00045,1,26,11,40
0.0,1,26,12,0
0.0,1,26,12,20
0.0,1,26,12,40
0.0055,1,26,13,0
0.0,1,26,13,20
0.0,1,26,13,40
0.0,1,26,14,0
0.0,1,26,14,20
0.0012,1,26,14,40
0.0058,1,26,15,0
0.00325,1,26,15,20
0.00095,1,26,15,40
0.00145,1,26,16,0
0.0367,1,26,16,20
0.00845,1,26,16,40
0.0,1,26,17,0
0.00045,1,26,17,20
0.02125,1,26,17,40
0.0002,1,26,18,0
0.0002,1,26,18,20
0.0027,1,26,18,40
0.0033,1,26,19,0
0.01025,1,26,19,20
0.0007,1,26,19,40
0.0003,1,26,20,0
0.0005,1,26,20,20
0.00135,1,26,20,40
0.0009,1,26,21,0
0.00045,1,26,21,20
0.006,1,26,21,40
0.00545,1,26,22,0
0.01065,1,26,22,20
0.0,1,26,22,40
0.0,1,26,23,0
0.0,1,26,23,20
0.0,1,26,23,40
0.00075,1,26,0,0
0.0007,1,26,0,20
0.0007,1,26,0,40
0.0,1,26,1,0
0.0,1,26,1,20
0.0,1,26,1,40
0.0,1,26,2,0
0.00015,1,27,2,20
0.0,1,27,2,40
0.0013,1,27,3,0
0.0,1,27,3,20
0.0,1,27,3,40
0.0,1,27,4,0
0.0,1,27,4,20
0.0,1,27,4,40
0.0,1,27,5,0
0.0,1,27,5,20
0.0,1,27,5,40
0.0,1,27,6,0
0.0008,1,27,6,20
0.0,1,27,6,40
0.0,1,27,7,0
0.0,1,27,7,20
0.0,1,27,7,40
0.0,1,27,8,0
0.0007,1,27,8,20
0.0022,1,27,8,40
0.0008,1,27,9,0
0.0003,1,27,9,20
0.0003,1,27,9,40
0.0009,1,27,10,0
0.00185,1,27,10,20
0.00345,1,27,10,40
0.00225,1,27,11,0
0.00195,1,27,11,20
0.0003,1,27,11,40
0.0,1,27,12,0
0.00145,1,27,12,20
0.0,1,27,12,40
0.0,1,27,13,0
0.0,1,27,13,20
0.0128,1,27,13,40
0.0126,1,27,14,0
0.0,1,27,14,20
0.0006,1,27,14,40
0.0,1,27,15,0
0.0,1,27,15,20
0.01025,1,27,15,40
0.0015,1,27,16,0
0.0,1,27,16,20
0.0,1,27,16,40
0.0005,1,27,17,0
0.0022,1,27,17,20
0.0027,1,27,17,40
0.00095,1,27,18,0
0.0015,1,27,18,20
0.00175,1,27,18,40
0.00065,1,27,19,0
0.0006,1,27,19,20
0.00575,1,27,19,40
0.0036,1,27,20,0
0.0,1,27,20,20
0.0,1,27,20,40
0.0028,1,27,21,0
0.00235,1,27,21,20
0.0008,1,27,21,40
0.0,1,27,22,0
0.00905,1,27,22,20
0.00155,1,27,22,40
0.0005,1,27,23,0
0.0,1,27,23,20
0.00065,1,27,23,40
0.0012,1,27,0,0
0.0,1,27,0,20
0.0002,1,27,0,40
0.0,1,27,1,0
0.0,1,27,1,20
0.0028,1,27,1,40
0.0003,1,27,2,0
0.0,1,28,2,20
0.0,1,28,2,40
0.0,1,28,3,0
0.0,1,28,3,20
0.0,1,28,3,40
0.0,1,28,4,0
0.00035,1,28,4,20
0.00385,1,28,4,40
0.0,1,28,5,0
0.0008,1,28,5,20
0.0,1,28,5,40
0.0011,1,28,6,0
0.00035,1,28,6,20
0.0027,1,28,6,40
0.0,1,28,7,0
0.0004,1,28,7,20
0.0053,1,28,7,40
0.00255,1,28,8,0
0.0,1,28,8,20
0.0024,1,28,8,40
0.0095,1,28,9,0
0.01,1,28,9,20
0.0005,1,28,9,40
0.0,1,28,10,0
0.0,1,28,10,20
0.0,1,28,10,40
0.0004,1,28,11,0
0.00015,1,28,11,20
0.0,1,28,11,40
0.0,1,28,12,0
0.01865,1,28,12,20
0.0011,1,28,12,40
0.0,1,28,13,0
0.0011,1,28,13,20
0.002,1,28,13,40
0.002,1,28,14,0
0.0029,1,28,14,20
0.002,1,28,14,40
0.002,1,28,15,0
0.0134,1,28,15,20
0.0248,1,28,15,40
0.0244,1,28,16,0
0.0247,1,28,16,20
0.0084,1,28,16,40
0.0024,1,28,17,0
0.0085,1,28,17,20
0.00035,1,28,17,40
0.0,1,28,18,0
0.0,1,28,18,20
0.0028,1,28,18,40
0.0021,1,28,19,0
0.0,1,28,19,20
0.0006,1,28,19,40
0.003,1,28,20,0
0.0,1,28,20,20
0.0005,1,28,20,40
0.0076,1,28,21,0
0.01725,1,28,21,20
0.0036,1,28,21,40
0.0,1,28,22,0
0.0018,1,28,22,20
0.0006,1,28,22,40
0.0021,1,28,23,0
0.00675,1,28,23,20
0.0078,1,28,23,40
0.0,1,28,0,0
0.0,1,28,0,20
0.0,1,28,0,40
0.00055,1,28,1,0
0.0012,1,28,1,20
0.0,1,28,1,40
0.0,1,28,2,0
0.0,1,29,2,20
0.0,1,29,2,40
0.0,1,29,3,0
0.0,1,29,3,20
0.0,1,29,3,40
0.0045,1,29,4,0
0.00665,1,29,4,20
0.0004,1,29,4,40
0.0,1,29,5,0
0.0,1,29,5,20
0.0029,1,29,5,40
0.0015,1,29,6,0
0.0,1,29,6,20
0.0,1,29,6,40
0.0,1,29,7,0
0.00015,1,29,7,20
0.0035,1,29,7,40
0.00725,1,29,8,0
0.0,1,29,8,20
0.0,1,29,8,40
0.0,1,29,9,0
0.01125,1,29,9,20
0.0063,1,29,9,40
0.0,1,29,10,0
0.00055,1,29,10,20
0.0004,1,29,10,40
0.00315,1,29,11,0
0.0141,1,29,11,20
0.0,1,29,11,40
0.00045,1,29,12,0
0.0,1,29,12,20
0.0009,1,29,12,40
0.0,1,29,13,0
0.0,1,29,13,20
0.0,1,29,13,40
0.0,1,29,14,0
0.00175,1,29,14,20
0.00235,1,29,14,40
0.0021,1,29,15,0
0.0011,1,29,15,20
0.0,1,29,15,40
0.0007,1,29,16,0
0.0026,1,29,16,20
0.0024,1,29,16,40
0.0011,1,29,17,0
0.0054,1,29,17,20
0.0,1,29,17,40
0.0,1,29,18,0
0.00175,1,29,18,20
0.00125,1,29,18,40
0.0,1,29,19,0
0.0,1,29,19,20
0.0008,1,29,19,40
0.0003,1,29,20,0
0.0009,1,29,20,20
0.01065,1,29,20,40
0.0,1,29,21,0
0.00305,1,29,21,20
0.00835,1,29,21,40
0.0007,1,29,22,0
0.0,1,29,22,20
0.00275,1,29,22,40
0.0,1,29,23,0
0.0,1,29,23,20
0.0,1,29,23,40
0.0,1,29,0,0
0.001,1,29,0,20
0.0014,1,29,0,40
0.0005,1,29,1,0
0.0007,1,29,1,20
0.0007,1,29,1,40
0.0,1,29,2,0
0.0028,1,30,2,20
0.0,1,30,2,40
0.0,1,30,3,0
0.0,1,30,3,20
0.0,1,30,3,40
0.0,1,30,4,0
0.0,1,30,4,20
0.0,1,30,4,40
0.0,1,30,5,0
0.0,1,30,5,20
0.0,1,30,5,40
0.0,1,30,6,0
0.0,1,30,6,20
0.0,1,30,6,40
0.0,1,30,7,0
0.00015,1,30,7,20
0.0,1,30,7,40
0.0,1,30,8,0
0.0,1,30,8,20
0.0,1,30,8,40
0.0014,1,30,9,0
0.0,1,30,9,20
0.0,1,30,9,40
0.001,1,30,10,0
0.0,1,30,10,20
0.00505,1,30,10,40
0.0,1,30,11,0
0.00785,1,30,11,20
0.00145,1,30,11,40
0.0,1,30,12,0
0.0,1,30,12,20
0.0,1,30,12,40
0.00075,1,30,13,0
0.0065,1,30,13,20
0.0,1,30,13,40
0.0,1,30,14,0
0.00105,1,30,14,20
0.0002,1,30,14,40
0.0007,1,30,15,0
0.0005,1,30,15,20
0.00495,1,30,15,40
0.0,1,30,16,0
0.0,1,30,16,20
0.002,1,30,16,40
0.0022,1,30,17,0
0.0,1,30,17,20
0.0,1,30,17,40
0.00135,1,30,18,0
0.0013,1,30,18,20
0.0,1,30,18,40
0.0,1,30,19,0
0.0,1,30,19,20
0.0,1,30,19,40
0.0018,1,30,20,0
0.0,1,30,20,20
0.0,1,30,20,40
0.0,1,30,21,0
0.0,1,30,21,20
0.0006,1,30,21,40
0.0,1,30,22,0
0.0063,1,30,22,20
0.0234,1,30,22,40
0.021,1,30,23,0
0.021,1,30,23,20
0.0222,1,30,23,40
0.0,1,30,0,0
0.021,1,30,0,20
0.021,1,30,0,40
0.0225,1,30,1,0
0.0223,1,30,1,20
0.0171,1,30,1,40
0.001,1,30,2,0
0.0,1,31,2,20
0.0,1,31,2,40
0.0,1,31,3,0
0.0,1,31,3,20
0.0,1,31,3,40
0.0012,1,31,4,0
0.0,1,31,4,20
0.00075,1,31,4,40
0.0,1,31,5,0
0.0,1,31,5,20
0.0,1,31,5,40
0.0,1,31,6,0
0.0,1,31,6,20
0.0,1,31,6,40
0.0,1,31,7,0
0.0,1,31,7,20
0.0,1,31,7,40
0.0,1,31,8,0
0.0005,1,31,8,20
0.00725,1,31,8,40
0.0014,1,31,9,0
0.0012,1,31,9,20
0.0022,1,31,9,40
0.00485,1,31,10,0
0.0,1,31,10,20
0.011000000000000001,1,31,10,40
0.0042,1,31,11,0
0.023,1,31,11,20
0.0,1,31,11,40
0.012,1,31,12,0
0.003,1,31,12,20
0.0075,1,31,12,40
0.001,1,31,13,0
0.0006,1,31,13,20
0.0,1,31,13,40
0.0,1,31,14,0
0.0,1,31,14,20
0.0,1,31,14,40
0.0035,1,31,15,0
0.0,1,31,15,20
0.0,1,31,15,40
0.0,1,31,16,0
0.0,1,31,16,20
0.0004,1,31,16,40
0.00055,1,31,17,0
0.03175,1,31,17,20
0.0,1,31,17,40
0.0,1,31,18,0
0.0,1,31,18,20
0.0012,1,31,18,40
0.00055,1,31,19,0
0.0008,1,31,19,20
0.00025,1,31,19,40
0.0043,1,31,20,0
0.0,1,31,20,20
0.0,1,31,20,40
0.00195,1,31,21,0
0.0031,1,31,21,20
0.0014,1,31,21,40
0.0,1,31,22,0
0.00175,1,31,22,20
0.00335,1,31,22,40
0.01665,1,31,23,0
0.015,1,31,23,20
0.0169,1,31,23,40
0.01895,1,31,0,0
0.015,1,31,0,20
0.01575,1,31,0,40
0.0015,1,31,1,0
0.0,1,31,1,20
