朝楼,矫埃,矫没伏
1岿15老,10:00,0
1岿15老,10:20,0
1岿15老,10:40,0.0014
1岿15老,11:00,0.0007
1岿15老,11:20,0.00245
1岿15老,11:40,0.0026
1岿15老,12:00,0.0029
1岿15老,12:20,0.0047
1岿15老,12:40,0.00425
1岿15老,13:00,0.0014
1岿15老,13:20,0
1岿15老,13:40,0.0007
1岿15老,14:00,0
1岿15老,14:20,0
1岿15老,14:40,0.0007
1岿15老,15:00,0.0052
1岿15老,15:20,0
1岿15老,15:40,0
1岿15老,16:00,0.0003
1岿15老,16:20,0.00345
1岿15老,16:40,0.0014
1岿15老,17:00,0.0016
1岿15老,17:20,0.00735
1岿15老,17:40,0.01005
1岿15老,18:00,0.0033
1岿15老,18:20,0.00025
1岿15老,18:40,0.00435
1岿15老,19:00,0
1岿15老,19:20,0
1岿15老,19:40,0
1岿15老,20:00,0.0105
1岿15老,20:20,0.01285
1岿15老,20:40,0
1岿15老,21:00,0
1岿15老,21:20,0.00415
1岿15老,21:40,0
1岿15老,22:00,0
1岿15老,22:20,0.001
1岿15老,22:40,0.00755
1岿15老,23:00,0.00095
1岿15老,23:20,0.00015
1岿15老,23:40,0.0067
1岿15老,0:00,0
1岿15老,0:20,0
1岿15老,0:40,0.0007
1岿15老,1:00,0.0021
1岿15老,1:20,0
1岿15老,1:40,0
1岿15老,2:00,0.00225
1岿16老,2:20,0
1岿16老,2:40,0.0002
1岿16老,3:00,0.003
1岿16老,3:20,0.0005
1岿16老,3:40,0.0005
1岿16老,4:00,0
1岿16老,4:20,0.0016
1岿16老,4:40,0
1岿16老,5:00,0
1岿16老,5:20,0.0012
1岿16老,5:40,0
1岿16老,6:00,0
1岿16老,6:20,0
1岿16老,6:40,0
1岿16老,7:00,0
1岿16老,7:20,0
1岿16老,7:40,0.00045
1岿16老,8:00,0
1岿16老,8:20,0
1岿16老,8:40,0
1岿16老,9:00,0
1岿16老,9:20,0.0064
1岿16老,9:40,0.0143
1岿16老,10:00,0
1岿16老,10:20,0.0006
1岿16老,10:40,0
1岿16老,11:00,0.0013
1岿16老,11:20,0.00215
1岿16老,11:40,0
1岿16老,12:00,0
1岿16老,12:20,0
1岿16老,12:40,0
1岿16老,13:00,0
1岿16老,13:20,0
1岿16老,13:40,0.00125
1岿16老,14:00,0.0004
1岿16老,14:20,0.0062
1岿16老,14:40,0.0013
1岿16老,15:00,0.0006
1岿16老,15:20,0.0051
1岿16老,15:40,0.00255
1岿16老,16:00,0.0034
1岿16老,16:20,0
1岿16老,16:40,0
1岿16老,17:00,0.0027
1岿16老,17:20,0
1岿16老,17:40,0
1岿16老,18:00,0.0021
1岿16老,18:20,0.0104
1岿16老,18:40,0.0046
1岿16老,19:00,0.0156
1岿16老,19:20,0.0026
1岿16老,19:40,0.00175
1岿16老,20:00,0
1岿16老,20:20,0.0007
1岿16老,20:40,0
1岿16老,21:00,0
1岿16老,21:20,0.0003
1岿16老,21:40,0.00155
1岿16老,22:00,0.00375
1岿16老,22:20,0.01775
1岿16老,22:40,0
1岿16老,23:00,0
1岿16老,23:20,0.0012
1岿16老,23:40,0.00165
1岿16老,0:00,0.0033
1岿16老,0:20,0.00135
1岿16老,0:40,0.0084
1岿16老,1:00,0.0007
1岿16老,1:20,0.0018
1岿16老,1:40,0.00325
1岿16老,2:00,0
1岿17老,2:20,0
1岿17老,2:40,0
1岿17老,3:00,0
1岿17老,3:20,0
1岿17老,3:40,0.00195
1岿17老,4:00,0.0195
1岿17老,4:20,0
1岿17老,4:40,0
1岿17老,5:00,0
1岿17老,5:20,0
1岿17老,5:40,0
1岿17老,6:00,0
1岿17老,6:20,0.0049
1岿17老,6:40,0
1岿17老,7:00,0.00025
1岿17老,7:20,0
1岿17老,7:40,0
1岿17老,8:00,0.0014
1岿17老,8:20,0
1岿17老,8:40,0
1岿17老,9:00,0
1岿17老,9:20,0.0045
1岿17老,9:40,0.0042
1岿17老,10:00,0
1岿17老,10:20,0
1岿17老,10:40,0
1岿17老,11:00,0.00305
1岿17老,11:20,0.0082
1岿17老,11:40,0.00085
1岿17老,12:00,0
1岿17老,12:20,0
1岿17老,12:40,0
1岿17老,13:00,0.00405
1岿17老,13:20,0.0117
1岿17老,13:40,0.00605
1岿17老,14:00,0.0038
1岿17老,14:20,0.014
1岿17老,14:40,0.0153
1岿17老,15:00,0.01585
1岿17老,15:20,0.019
1岿17老,15:40,0.01985
1岿17老,16:00,0.014
1岿17老,16:20,0.0288
1岿17老,16:40,0.0242
1岿17老,17:00,0.01965
1岿17老,17:20,0.00315
1岿17老,17:40,0.0013
1岿17老,18:00,0.0005
1岿17老,18:20,0.002
1岿17老,18:40,0.00235
1岿17老,19:00,0.00065
1岿17老,19:20,0
1岿17老,19:40,0
1岿17老,20:00,0
1岿17老,20:20,0
1岿17老,20:40,0
1岿17老,21:00,0
1岿17老,21:20,0
1岿17老,21:40,0
1岿17老,22:00,0.00205
1岿17老,22:20,0.0018
1岿17老,22:40,0.00025
1岿17老,23:00,0.0006
1岿17老,23:20,0
1岿17老,23:40,0
1岿17老,0:00,0
1岿17老,0:20,0
1岿17老,0:40,0
1岿17老,1:00,0
1岿17老,1:20,0.0006
1岿17老,1:40,0
1岿17老,2:00,0.0021
1岿18老,2:20,0
1岿18老,2:40,0
1岿18老,3:00,0
1岿18老,3:20,0
1岿18老,3:40,0
1岿18老,4:00,0
1岿18老,4:20,0
1岿18老,4:40,0
1岿18老,5:00,0
1岿18老,5:20,0
1岿18老,5:40,0
1岿18老,6:00,0
1岿18老,6:20,0
1岿18老,6:40,0
1岿18老,7:00,0.0006
1岿18老,7:20,0
1岿18老,7:40,0
1岿18老,8:00,0
1岿18老,8:20,0.0003
1岿18老,8:40,0
1岿18老,9:00,0
1岿18老,9:20,0
1岿18老,9:40,0
1岿18老,10:00,0
1岿18老,10:20,0.0008
1岿18老,10:40,0
1岿18老,11:00,0.00205
1岿18老,11:20,0.00325
1岿18老,11:40,0.0013
1岿18老,12:00,0
1岿18老,12:20,0.0012
1岿18老,12:40,0.0005
1岿18老,13:00,0
1岿18老,13:20,0
1岿18老,13:40,0.0021
1岿18老,14:00,0.00375
1岿18老,14:20,0
1岿18老,14:40,0.0015
1岿18老,15:00,0.00585
1岿18老,15:20,0.0014
1岿18老,15:40,0.00195
1岿18老,16:00,0
1岿18老,16:20,0.00255
1岿18老,16:40,0
1岿18老,17:00,0.00055
1岿18老,17:20,0.0007
1岿18老,17:40,0.0003
1岿18老,18:00,0
1岿18老,18:20,0.001
1岿18老,18:40,0.00325
1岿18老,19:00,0.00225
1岿18老,19:20,0.0004
1岿18老,19:40,0
1岿18老,20:00,0
1岿18老,20:20,0
1岿18老,20:40,0.0007
1岿18老,21:00,0
1岿18老,21:20,0.0023
1岿18老,21:40,0.0021
1岿18老,22:00,0.0092
1岿18老,22:20,0.0366
1岿18老,22:40,0.024
1岿18老,23:00,0.01165
1岿18老,23:20,0
1岿18老,23:40,0.0002
1岿18老,0:00,0.00115
1岿18老,0:20,0.00515
1岿18老,0:40,0.0018
1岿18老,1:00,0.0015
1岿18老,1:20,0.00215
1岿18老,1:40,0.0067
1岿18老,2:00,0
1岿19老,2:20,0
1岿19老,2:40,0
1岿19老,3:00,0.0013
1岿19老,3:20,0
1岿19老,3:40,0.0004
1岿19老,4:00,0
1岿19老,4:20,0
1岿19老,4:40,0
1岿19老,5:00,0
1岿19老,5:20,0
1岿19老,5:40,0
1岿19老,6:00,0
1岿19老,6:20,0
1岿19老,6:40,0
1岿19老,7:00,0
1岿19老,7:20,0
1岿19老,7:40,0.0076
1岿19老,8:00,0.01365
1岿19老,8:20,0.00385
1岿19老,8:40,0.01515
1岿19老,9:00,0.0037
1岿19老,9:20,0
1岿19老,9:40,0
1岿19老,10:00,0.0019
1岿19老,10:20,0.0054
1岿19老,10:40,0.00185
1岿19老,11:00,0.005
1岿19老,11:20,0
1岿19老,11:40,0.0047
1岿19老,12:00,0.00185
1岿19老,12:20,0.0006
1岿19老,12:40,0.00075
1岿19老,13:00,0.00225
1岿19老,13:20,0
1岿19老,13:40,0
1岿19老,14:00,0.00565
1岿19老,14:20,0.0005
1岿19老,14:40,0
1岿19老,15:00,0.0021
1岿19老,15:20,0.00175
1岿19老,15:40,0.0006
1岿19老,16:00,0
1岿19老,16:20,0.01615
1岿19老,16:40,0.0403
1岿19老,17:00,0.01485
1岿19老,17:20,0.00195
1岿19老,17:40,0.0015
1岿19老,18:00,0
1岿19老,18:20,0.00285
1岿19老,18:40,0.00335
1岿19老,19:00,0
1岿19老,19:20,0
1岿19老,19:40,0.00225
1岿19老,20:00,0.0099
1岿19老,20:20,0
1岿19老,20:40,0.0007
1岿19老,21:00,0.0066
1岿19老,21:20,0.002
1岿19老,21:40,0.0007
1岿19老,22:00,0.00065
1岿19老,22:20,0
1岿19老,22:40,0
1岿19老,23:00,0.00255
1岿19老,23:20,0
1岿19老,23:40,0
1岿19老,0:00,0
1岿19老,0:20,0.00265
1岿19老,0:40,0
1岿19老,1:00,0.0008
1岿19老,1:20,0.00345
1岿19老,1:40,0
1岿19老,2:00,0
1岿20老,2:20,0
1岿20老,2:40,0
1岿20老,3:00,0
1岿20老,3:20,0
1岿20老,3:40,0
1岿20老,4:00,0
1岿20老,4:20,0.001
1岿20老,4:40,0.0049
1岿20老,5:00,0.00105
1岿20老,5:20,0
1岿20老,5:40,0
1岿20老,6:00,0
1岿20老,6:20,0
1岿20老,6:40,0.00045
1岿20老,7:00,0.0009
1岿20老,7:20,0.00095
1岿20老,7:40,0
1岿20老,8:00,0
1岿20老,8:20,0.0005
1岿20老,8:40,0.004
1岿20老,9:00,0
1岿20老,9:20,0
1岿20老,9:40,0
1岿20老,10:00,0.00195
1岿20老,10:20,0.00445
1岿20老,10:40,0.00125
1岿20老,11:00,0.0003
1岿20老,11:20,0.0005
1岿20老,11:40,0
1岿20老,12:00,0.0036
1岿20老,12:20,0
1岿20老,12:40,0.00455
1岿20老,13:00,0.0013
1岿20老,13:20,0.0007
1岿20老,13:40,0.00065
1岿20老,14:00,0
1岿20老,14:20,0
1岿20老,14:40,0.0003
1岿20老,15:00,0.00095
1岿20老,15:20,0.0052
1岿20老,15:40,0
1岿20老,16:00,0.0012
1岿20老,16:20,0.00155
1岿20老,16:40,0.0018
1岿20老,17:00,0.0086
1岿20老,17:20,0.0102
1岿20老,17:40,0.0003
1岿20老,18:00,0
1岿20老,18:20,0.0014
1岿20老,18:40,0
1岿20老,19:00,0.00025
1岿20老,19:20,0.0005
1岿20老,19:40,0
1岿20老,20:00,0.0014
1岿20老,20:20,0
1岿20老,20:40,0
1岿20老,21:00,0
1岿20老,21:20,0
1岿20老,21:40,0.003
1岿20老,22:00,0
1岿20老,22:20,0
1岿20老,22:40,0.0038
1岿20老,23:00,0.0034
1岿20老,23:20,0.0019
1岿20老,23:40,0
1岿20老,0:00,0
1岿20老,0:20,0
1岿20老,0:40,0
1岿20老,1:00,0
1岿20老,1:20,0
1岿20老,1:40,0
1岿20老,2:00,0.0019
1岿21老,2:20,0
1岿21老,2:40,0.00075
1岿21老,3:00,0
1岿21老,3:20,0
1岿21老,3:40,0.00075
1岿21老,4:00,0
1岿21老,4:20,0
1岿21老,4:40,0
1岿21老,5:00,0
1岿21老,5:20,0
1岿21老,5:40,0
1岿21老,6:00,0
1岿21老,6:20,0
1岿21老,6:40,0
1岿21老,7:00,0
1岿21老,7:20,0
1岿21老,7:40,0
1岿21老,8:00,0.00325
1岿21老,8:20,0
1岿21老,8:40,0
1岿21老,9:00,0
1岿21老,9:20,0.0031
1岿21老,9:40,0.0023
1岿21老,10:00,0
1岿21老,10:20,0.00195
1岿21老,10:40,0
1岿21老,11:00,0.0018
1岿21老,11:20,0.0003
1岿21老,11:40,0.0035
1岿21老,12:00,0
1岿21老,12:20,0
1岿21老,12:40,0.0005
1岿21老,13:00,0.0008
1岿21老,13:20,0
1岿21老,13:40,0
1岿21老,14:00,0.001
1岿21老,14:20,0.003
1岿21老,14:40,0.02785
1岿21老,15:00,0.0147
1岿21老,15:20,0.014
1岿21老,15:40,0.01635
1岿21老,16:00,0.013
1岿21老,16:20,0.01675
1岿21老,16:40,0.00475
1岿21老,17:00,0.00185
1岿21老,17:20,0.00195
1岿21老,17:40,0.0009
1岿21老,18:00,0
1岿21老,18:20,0.0043
1岿21老,18:40,0.05055
1岿21老,19:00,0.0329
1岿21老,19:20,0.0027
1岿21老,19:40,0
1岿21老,20:00,0.0046
1岿21老,20:20,0.0104
1岿21老,20:40,0.001
1岿21老,21:00,0
1岿21老,21:20,0
1岿21老,21:40,0
1岿21老,22:00,0
1岿21老,22:20,0.00045
1岿21老,22:40,0.0007
1岿21老,23:00,0.0058
1岿21老,23:20,0.002
1岿21老,23:40,0
1岿21老,0:00,0
1岿21老,0:20,0.0014
1岿21老,0:40,0
1岿21老,1:00,0
1岿21老,1:20,0
1岿21老,1:40,0
1岿21老,2:00,0
1岿22老,2:20,0
1岿22老,2:40,0
1岿22老,3:00,0
1岿22老,3:20,0
1岿22老,3:40,0
1岿22老,4:00,0
1岿22老,4:20,0
1岿22老,4:40,0
1岿22老,5:00,0
1岿22老,5:20,0
1岿22老,5:40,0
1岿22老,6:00,0.00065
1岿22老,6:20,0.00125
1岿22老,6:40,0.00125
1岿22老,7:00,0.0015
1岿22老,7:20,0
1岿22老,7:40,0
1岿22老,8:00,0.00045
1岿22老,8:20,0
1岿22老,8:40,0
1岿22老,9:00,0.0039
1岿22老,9:20,0
1岿22老,9:40,0.00035
1岿22老,10:00,0
1岿22老,10:20,0.0004
1岿22老,10:40,0
1岿22老,11:00,0.00675
1岿22老,11:20,0.001
1岿22老,11:40,0
1岿22老,12:00,0
1岿22老,12:20,0
1岿22老,12:40,0
1岿22老,13:00,0
1岿22老,13:20,0
1岿22老,13:40,0
1岿22老,14:00,0
1岿22老,14:20,0.00055
1岿22老,14:40,0
1岿22老,15:00,0.0009
1岿22老,15:20,0.00125
1岿22老,15:40,0.00035
1岿22老,16:00,0
1岿22老,16:20,0.00165
1岿22老,16:40,0.0071
1岿22老,17:00,0.0242
1岿22老,17:20,0.0287
1岿22老,17:40,0.0287
1岿22老,18:00,0.0098
1岿22老,18:20,0.00105
1岿22老,18:40,0.0116
1岿22老,19:00,0.007
1岿22老,19:20,0.0002
1岿22老,19:40,0
1岿22老,20:00,0.0005
1岿22老,20:20,0.0002
1岿22老,20:40,0.009
1岿22老,21:00,0
1岿22老,21:20,0.00465
1岿22老,21:40,0.0007
1岿22老,22:00,0
1岿22老,22:20,0.00135
1岿22老,22:40,0.0109
1岿22老,23:00,0.0054
1岿22老,23:20,0.0006
1岿22老,23:40,0
1岿22老,0:00,0.00115
1岿22老,0:20,0
1岿22老,0:40,0.00095
1岿22老,1:00,0.00195
1岿22老,1:20,0
1岿22老,1:40,0.00075
1岿22老,2:00,0
1岿23老,2:20,0
1岿23老,2:40,0
1岿23老,3:00,0
1岿23老,3:20,0
1岿23老,3:40,0
1岿23老,4:00,0
1岿23老,4:20,0
1岿23老,4:40,0
1岿23老,5:00,0.00165
1岿23老,5:20,0
1岿23老,5:40,0
1岿23老,6:00,0.0296
1岿23老,6:20,0
1岿23老,6:40,0
1岿23老,7:00,0.00185
1岿23老,7:20,0
1岿23老,7:40,0.00035
1岿23老,8:00,0
1岿23老,8:20,0
1岿23老,8:40,0
1岿23老,9:00,0
1岿23老,9:20,0.0002
1岿23老,9:40,0
1岿23老,10:00,0.00125
1岿23老,10:20,0
1岿23老,10:40,0.00035
1岿23老,11:00,0.00075
1岿23老,11:20,0
1岿23老,11:40,0.00025
1岿23老,12:00,0
1岿23老,12:20,0
1岿23老,12:40,0
1岿23老,13:00,0
1岿23老,13:20,0.00025
1岿23老,13:40,0.00235
1岿23老,14:00,0
1岿23老,14:20,0
1岿23老,14:40,0
1岿23老,15:00,0
1岿23老,15:20,0
1岿23老,15:40,0
1岿23老,16:00,0
1岿23老,16:20,0.0028
1岿23老,16:40,0.0015
1岿23老,17:00,0.00125
1岿23老,17:20,0.00975
1岿23老,17:40,0.00995
1岿23老,18:00,0.00755
1岿23老,18:20,0
1岿23老,18:40,0.0005
1岿23老,19:00,0
1岿23老,19:20,0.01075
1岿23老,19:40,0.0077
1岿23老,20:00,0.00525
1岿23老,20:20,0.00025
1岿23老,20:40,0.0028
1岿23老,21:00,0.00395
1岿23老,21:20,0.0014
1岿23老,21:40,0
1岿23老,22:00,0.0032
1岿23老,22:20,0
1岿23老,22:40,0.0047
1岿23老,23:00,0.00065
1岿23老,23:20,0
1岿23老,23:40,0.00105
1岿23老,0:00,0.0066
1岿23老,0:20,0.016
1岿23老,0:40,0.0143
1岿23老,1:00,0.0066
1岿23老,1:20,0.00165
1岿23老,1:40,0
1岿23老,2:00,0
1岿24老,2:20,0
1岿24老,2:40,0
1岿24老,3:00,0
1岿24老,3:20,0
1岿24老,3:40,0.0009
1岿24老,4:00,0
1岿24老,4:20,0
1岿24老,4:40,0
1岿24老,5:00,0
1岿24老,5:20,0
1岿24老,5:40,0.00245
1岿24老,6:00,0
1岿24老,6:20,0.0012
1岿24老,6:40,0
1岿24老,7:00,0.0058
1岿24老,7:20,0.0019
1岿24老,7:40,0.01285
1岿24老,8:00,0
1岿24老,8:20,0.0029
1岿24老,8:40,0
1岿24老,9:00,0
1岿24老,9:20,0
1岿24老,9:40,0
1岿24老,10:00,0
1岿24老,10:20,0.0077
1岿24老,10:40,0.0022
1岿24老,11:00,0.0016
1岿24老,11:20,0
1岿24老,11:40,0
1岿24老,12:00,0.0042
1岿24老,12:20,0.0218
1岿24老,12:40,0.0078
1岿24老,13:00,0
1岿24老,13:20,0
1岿24老,13:40,0.0005
1岿24老,14:00,0
1岿24老,14:20,0.00075
1岿24老,14:40,0.00075
1岿24老,15:00,0.00065
1岿24老,15:20,0
1岿24老,15:40,0.00125
1岿24老,16:00,0.00335
1岿24老,16:20,0.001
1岿24老,16:40,0.00305
1岿24老,17:00,0.00115
1岿24老,17:20,0.00015
1岿24老,17:40,0
1岿24老,18:00,0
1岿24老,18:20,0.00075
1岿24老,18:40,0
1岿24老,19:00,0
1岿24老,19:20,0
1岿24老,19:40,0
1岿24老,20:00,0.0016
1岿24老,20:20,0.01085
1岿24老,20:40,0
1岿24老,21:00,0.0012
1岿24老,21:20,0.0019
1岿24老,21:40,0
1岿24老,22:00,0.0005
1岿24老,22:20,0.0054
1岿24老,22:40,0.00095
1岿24老,23:00,0
1岿24老,23:20,0
1岿24老,23:40,0.0006
1岿24老,0:00,0.0024
1岿24老,0:20,0
1岿24老,0:40,0
1岿24老,1:00,0
1岿24老,1:20,0
1岿24老,1:40,0
1岿24老,2:00,0.0005
1岿25老,2:20,0
1岿25老,2:40,0
1岿25老,3:00,0
1岿25老,3:20,0
1岿25老,3:40,0
1岿25老,4:00,0
1岿25老,4:20,0
1岿25老,4:40,0
1岿25老,5:00,0
1岿25老,5:20,0
1岿25老,5:40,0.00565
1岿25老,6:00,0.0008
1岿25老,6:20,0
1岿25老,6:40,0.003
1岿25老,7:00,0
1岿25老,7:20,0
1岿25老,7:40,0
1岿25老,8:00,0.0002
1岿25老,8:20,0.0012
1岿25老,8:40,0.00055
1岿25老,9:00,0
1岿25老,9:20,0.00105
1岿25老,9:40,0
1岿25老,10:00,0.0043
1岿25老,10:20,0.0039
1岿25老,10:40,0.00705
1岿25老,11:00,0
1岿25老,11:20,0.0019
1岿25老,11:40,0.00055
1岿25老,12:00,0.0024
1岿25老,12:20,0.003
1岿25老,12:40,0
1岿25老,13:00,0
1岿25老,13:20,0
1岿25老,13:40,0
1岿25老,14:00,0
1岿25老,14:20,0.01995
1岿25老,14:40,0.021
1岿25老,15:00,0.01815
1岿25老,15:20,0.001
1岿25老,15:40,0.0023
1岿25老,16:00,0.00275
1岿25老,16:20,0.01585
1岿25老,16:40,0.0202
1岿25老,17:00,0.0044
1岿25老,17:20,0.0024
1岿25老,17:40,0.0028
1岿25老,18:00,0.003
1岿25老,18:20,0.00105
1岿25老,18:40,0.0078
1岿25老,19:00,0.00245
1岿25老,19:20,0
1岿25老,19:40,0.0012
1岿25老,20:00,0
1岿25老,20:20,0.0084
1岿25老,20:40,0.00615
1岿25老,21:00,0.0011
1岿25老,21:20,0.00045
1岿25老,21:40,0.0102
1岿25老,22:00,0.0036
1岿25老,22:20,0.0006
1岿25老,22:40,0.0009
1岿25老,23:00,0.0032
1岿25老,23:20,0.00025
1岿25老,23:40,0.001
1岿25老,0:00,0
1岿25老,0:20,0.00115
1岿25老,0:40,0.00735
1岿25老,1:00,0.004
1岿25老,1:20,0.00775
1岿25老,1:40,0.00595
1岿25老,2:00,0.0049
1岿26老,2:20,0.02655
1岿26老,2:40,0.04
1岿26老,3:00,0.014
1岿26老,3:20,0
1岿26老,3:40,0
1岿26老,4:00,0
1岿26老,4:20,0
1岿26老,4:40,0
1岿26老,5:00,0
1岿26老,5:20,0
1岿26老,5:40,0.0012
1岿26老,6:00,0
1岿26老,6:20,0
1岿26老,6:40,0.0024
1岿26老,7:00,0
1岿26老,7:20,0
1岿26老,7:40,0
1岿26老,8:00,0
1岿26老,8:20,0.0003
1岿26老,8:40,0
1岿26老,9:00,0.0012
1岿26老,9:20,0.0007
1岿26老,9:40,0
1岿26老,10:00,0.00015
1岿26老,10:20,0.00125
1岿26老,10:40,0
1岿26老,11:00,0.0012
1岿26老,11:20,0
1岿26老,11:40,0.00045
1岿26老,12:00,0
1岿26老,12:20,0
1岿26老,12:40,0
1岿26老,13:00,0.0055
1岿26老,13:20,0
1岿26老,13:40,0
1岿26老,14:00,0
1岿26老,14:20,0
1岿26老,14:40,0.0012
1岿26老,15:00,0.0058
1岿26老,15:20,0.00325
1岿26老,15:40,0.00095
1岿26老,16:00,0.00145
1岿26老,16:20,0.0367
1岿26老,16:40,0.00845
1岿26老,17:00,0
1岿26老,17:20,0.00045
1岿26老,17:40,0.02125
1岿26老,18:00,0.0002
1岿26老,18:20,0.0002
1岿26老,18:40,0.0027
1岿26老,19:00,0.0033
1岿26老,19:20,0.01025
1岿26老,19:40,0.0007
1岿26老,20:00,0.0003
1岿26老,20:20,0.0005
1岿26老,20:40,0.00135
1岿26老,21:00,0.0009
1岿26老,21:20,0.00045
1岿26老,21:40,0.006
1岿26老,22:00,0.00545
1岿26老,22:20,0.01065
1岿26老,22:40,0
1岿26老,23:00,0
1岿26老,23:20,0
1岿26老,23:40,0
1岿26老,0:00,0.00075
1岿26老,0:20,0.0007
1岿26老,0:40,0.0007
1岿26老,1:00,0
1岿26老,1:20,0
1岿26老,1:40,0
1岿26老,2:00,0
1岿27老,2:20,0.00015
1岿27老,2:40,0
1岿27老,3:00,0.0013
1岿27老,3:20,0
1岿27老,3:40,0
1岿27老,4:00,0
1岿27老,4:20,0
1岿27老,4:40,0
1岿27老,5:00,0
1岿27老,5:20,0
1岿27老,5:40,0
1岿27老,6:00,0
1岿27老,6:20,0.0008
1岿27老,6:40,0
1岿27老,7:00,0
1岿27老,7:20,0
1岿27老,7:40,0
1岿27老,8:00,0
1岿27老,8:20,0.0007
1岿27老,8:40,0.0022
1岿27老,9:00,0.0008
1岿27老,9:20,0.0003
1岿27老,9:40,0.0003
1岿27老,10:00,0.0009
1岿27老,10:20,0.00185
1岿27老,10:40,0.00345
1岿27老,11:00,0.00225
1岿27老,11:20,0.00195
1岿27老,11:40,0.0003
1岿27老,12:00,0
1岿27老,12:20,0.00145
1岿27老,12:40,0
1岿27老,13:00,0
1岿27老,13:20,0
1岿27老,13:40,0.0128
1岿27老,14:00,0.0126
1岿27老,14:20,0
1岿27老,14:40,0.0006
1岿27老,15:00,0
1岿27老,15:20,0
1岿27老,15:40,0.01025
1岿27老,16:00,0.0015
1岿27老,16:20,0
1岿27老,16:40,0
1岿27老,17:00,0.0005
1岿27老,17:20,0.0022
1岿27老,17:40,0.0027
1岿27老,18:00,0.00095
1岿27老,18:20,0.0015
1岿27老,18:40,0.00175
1岿27老,19:00,0.00065
1岿27老,19:20,0.0006
1岿27老,19:40,0.00575
1岿27老,20:00,0.0036
1岿27老,20:20,0
1岿27老,20:40,0
1岿27老,21:00,0.0028
1岿27老,21:20,0.00235
1岿27老,21:40,0.0008
1岿27老,22:00,0
1岿27老,22:20,0.00905
1岿27老,22:40,0.00155
1岿27老,23:00,0.0005
1岿27老,23:20,0
1岿27老,23:40,0.00065
1岿27老,0:00,0.0012
1岿27老,0:20,0
1岿27老,0:40,0.0002
1岿27老,1:00,0
1岿27老,1:20,0
1岿27老,1:40,0.0028
1岿27老,2:00,0.0003
1岿28老,2:20,0
1岿28老,2:40,0
1岿28老,3:00,0
1岿28老,3:20,0
1岿28老,3:40,0
1岿28老,4:00,0
1岿28老,4:20,0.00035
1岿28老,4:40,0.00385
1岿28老,5:00,0
1岿28老,5:20,0.0008
1岿28老,5:40,0
1岿28老,6:00,0.0011
1岿28老,6:20,0.00035
1岿28老,6:40,0.0027
1岿28老,7:00,0
1岿28老,7:20,0.0004
1岿28老,7:40,0.0053
1岿28老,8:00,0.00255
1岿28老,8:20,0
1岿28老,8:40,0.0024
1岿28老,9:00,0.0095
1岿28老,9:20,0.01
1岿28老,9:40,0.0005
1岿28老,10:00,0
1岿28老,10:20,0
1岿28老,10:40,0
1岿28老,11:00,0.0004
1岿28老,11:20,0.00015
1岿28老,11:40,0
1岿28老,12:00,0
1岿28老,12:20,0.01865
1岿28老,12:40,0.0011
1岿28老,13:00,0
1岿28老,13:20,0.0011
1岿28老,13:40,0.002
1岿28老,14:00,0.002
1岿28老,14:20,0.0029
1岿28老,14:40,0.002
1岿28老,15:00,0.002
1岿28老,15:20,0.0134
1岿28老,15:40,0.0248
1岿28老,16:00,0.0244
1岿28老,16:20,0.0247
1岿28老,16:40,0.0084
1岿28老,17:00,0.0024
1岿28老,17:20,0.0085
1岿28老,17:40,0.00035
1岿28老,18:00,0
1岿28老,18:20,0
1岿28老,18:40,0.0028
1岿28老,19:00,0.0021
1岿28老,19:20,0
1岿28老,19:40,0.0006
1岿28老,20:00,0.003
1岿28老,20:20,0
1岿28老,20:40,0.0005
1岿28老,21:00,0.0076
1岿28老,21:20,0.01725
1岿28老,21:40,0.0036
1岿28老,22:00,0
1岿28老,22:20,0.0018
1岿28老,22:40,0.0006
1岿28老,23:00,0.0021
1岿28老,23:20,0.00675
1岿28老,23:40,0.0078
1岿28老,0:00,0
1岿28老,0:20,0
1岿28老,0:40,0
1岿28老,1:00,0.00055
1岿28老,1:20,0.0012
1岿28老,1:40,0
1岿28老,2:00,0
1岿29老,2:20,0
1岿29老,2:40,0
1岿29老,3:00,0
1岿29老,3:20,0
1岿29老,3:40,0
1岿29老,4:00,0.0045
1岿29老,4:20,0.00665
1岿29老,4:40,0.0004
1岿29老,5:00,0
1岿29老,5:20,0
1岿29老,5:40,0.0029
1岿29老,6:00,0.0015
1岿29老,6:20,0
1岿29老,6:40,0
1岿29老,7:00,0
1岿29老,7:20,0.00015
1岿29老,7:40,0.0035
1岿29老,8:00,0.00725
1岿29老,8:20,0
1岿29老,8:40,0
1岿29老,9:00,0
1岿29老,9:20,0.01125
1岿29老,9:40,0.0063
1岿29老,10:00,0
1岿29老,10:20,0.00055
1岿29老,10:40,0.0004
1岿29老,11:00,0.00315
1岿29老,11:20,0.0141
1岿29老,11:40,0
1岿29老,12:00,0.00045
1岿29老,12:20,0
1岿29老,12:40,0.0009
1岿29老,13:00,0
1岿29老,13:20,0
1岿29老,13:40,0
1岿29老,14:00,0
1岿29老,14:20,0.00175
1岿29老,14:40,0.00235
1岿29老,15:00,0.0021
1岿29老,15:20,0.0011
1岿29老,15:40,0
1岿29老,16:00,0.0007
1岿29老,16:20,0.0026
1岿29老,16:40,0.0024
1岿29老,17:00,0.0011
